Name:: Spectrum 8568;Timestamp:: 2025-Jul-02 16:11:23;Device:: Ossila Spectrometer (COM5);Colour:: (192: 29: 50);Integration Time (ms):: 150.0;Accumulation Number:: 1;Averaging Number:: 1;Delay Time:: 0;Trigger Mode:: Internal;Measurement Type:: Intensity;Comments:: 
Wavelength (nm),Intensity,Smoothed,Background,Reference
649.24,1601.0,0.0,0.0,0.0
649.73,1607.0,0.0,0.0,0.0
650.23,1592.0,0.0,0.0,0.0
650.73,1551.0,0.0,0.0,0.0
651.22,1535.0,0.0,0.0,0.0
651.72,1555.0,0.0,0.0,0.0
652.22,1569.0,0.0,0.0,0.0
652.71,1639.0,0.0,0.0,0.0
653.21,1598.0,0.0,0.0,0.0
653.71,1539.0,0.0,0.0,0.0
654.2,1582.0,0.0,0.0,0.0
654.7,1590.0,0.0,0.0,0.0
655.2,1595.0,0.0,0.0,0.0
655.69,1563.0,0.0,0.0,0.0
656.19,1576.0,0.0,0.0,0.0
656.68,1556.0,0.0,0.0,0.0
657.18,1623.0,0.0,0.0,0.0
657.68,1579.0,0.0,0.0,0.0
658.17,1576.0,0.0,0.0,0.0
658.67,1580.0,0.0,0.0,0.0
659.16,1528.0,0.0,0.0,0.0
659.66,1541.0,0.0,0.0,0.0
660.15,1614.0,0.0,0.0,0.0
660.65,1569.0,0.0,0.0,0.0
661.15,1469.0,0.0,0.0,0.0
661.64,1552.0,0.0,0.0,0.0
662.14,1622.0,0.0,0.0,0.0
662.63,1557.0,0.0,0.0,0.0
663.13,1548.0,0.0,0.0,0.0
663.62,1569.0,0.0,0.0,0.0
664.12,1594.0,0.0,0.0,0.0
664.61,1584.0,0.0,0.0,0.0
665.11,1613.0,0.0,0.0,0.0
665.6,1592.0,0.0,0.0,0.0
666.1,1621.0,0.0,0.0,0.0
666.59,1555.0,0.0,0.0,0.0
667.09,1572.0,0.0,0.0,0.0
667.58,1496.0,0.0,0.0,0.0
668.08,1544.0,0.0,0.0,0.0
668.57,1564.0,0.0,0.0,0.0
669.07,1573.0,0.0,0.0,0.0
669.56,1585.0,0.0,0.0,0.0
670.06,1583.0,0.0,0.0,0.0
670.55,1541.0,0.0,0.0,0.0
671.05,1560.0,0.0,0.0,0.0
671.54,1559.0,0.0,0.0,0.0
672.03,1597.0,0.0,0.0,0.0
672.53,1578.0,0.0,0.0,0.0
673.02,1579.0,0.0,0.0,0.0
673.52,1611.0,0.0,0.0,0.0
674.01,1630.0,0.0,0.0,0.0
674.5,1592.0,0.0,0.0,0.0
675.0,1565.0,0.0,0.0,0.0
675.49,1563.0,0.0,0.0,0.0
675.99,1540.0,0.0,0.0,0.0
676.48,1539.0,0.0,0.0,0.0
676.97,1604.0,0.0,0.0,0.0
677.47,1585.0,0.0,0.0,0.0
677.96,1556.0,0.0,0.0,0.0
678.45,1553.0,0.0,0.0,0.0
678.95,1563.0,0.0,0.0,0.0
679.44,1590.0,0.0,0.0,0.0
679.94,1563.0,0.0,0.0,0.0
680.43,1561.0,0.0,0.0,0.0
680.92,1545.0,0.0,0.0,0.0
681.42,1514.0,0.0,0.0,0.0
681.91,1562.0,0.0,0.0,0.0
682.4,1566.0,0.0,0.0,0.0
682.89,1599.0,0.0,0.0,0.0
683.39,1575.0,0.0,0.0,0.0
683.88,1597.0,0.0,0.0,0.0
684.37,1626.0,0.0,0.0,0.0
684.87,1559.0,0.0,0.0,0.0
685.36,1588.0,0.0,0.0,0.0
685.85,1596.0,0.0,0.0,0.0
686.34,1545.0,0.0,0.0,0.0
686.84,1566.0,0.0,0.0,0.0
687.33,1594.0,0.0,0.0,0.0
687.82,1569.0,0.0,0.0,0.0
688.31,1565.0,0.0,0.0,0.0
688.81,1564.0,0.0,0.0,0.0
689.3,1524.0,0.0,0.0,0.0
689.79,1574.0,0.0,0.0,0.0
690.28,1557.0,0.0,0.0,0.0
690.78,1582.0,0.0,0.0,0.0
691.27,1555.0,0.0,0.0,0.0
691.76,1542.0,0.0,0.0,0.0
692.25,1543.0,0.0,0.0,0.0
692.74,1574.0,0.0,0.0,0.0
693.24,1578.0,0.0,0.0,0.0
693.73,1567.0,0.0,0.0,0.0
694.22,1563.0,0.0,0.0,0.0
694.71,1538.0,0.0,0.0,0.0
695.2,1557.0,0.0,0.0,0.0
695.69,1569.0,0.0,0.0,0.0
696.19,1573.0,0.0,0.0,0.0
696.68,1501.0,0.0,0.0,0.0
697.17,1483.0,0.0,0.0,0.0
697.66,1557.0,0.0,0.0,0.0
698.15,1566.0,0.0,0.0,0.0
698.64,1541.0,0.0,0.0,0.0
699.13,1605.0,0.0,0.0,0.0
699.63,1567.0,0.0,0.0,0.0
700.12,1551.0,0.0,0.0,0.0
700.61,1570.0,0.0,0.0,0.0
701.1,1642.0,0.0,0.0,0.0
701.59,1601.0,0.0,0.0,0.0
702.08,1572.0,0.0,0.0,0.0
702.57,1580.0,0.0,0.0,0.0
703.06,1556.0,0.0,0.0,0.0
703.55,1533.0,0.0,0.0,0.0
704.04,1553.0,0.0,0.0,0.0
704.53,1589.0,0.0,0.0,0.0
705.02,1572.0,0.0,0.0,0.0
705.51,1564.0,0.0,0.0,0.0
706.0,1585.0,0.0,0.0,0.0
706.49,1562.0,0.0,0.0,0.0
706.99,1532.0,0.0,0.0,0.0
707.48,1555.0,0.0,0.0,0.0
707.97,1540.0,0.0,0.0,0.0
708.46,1579.0,0.0,0.0,0.0
708.95,1509.0,0.0,0.0,0.0
709.44,1459.0,0.0,0.0,0.0
709.93,1490.0,0.0,0.0,0.0
710.42,1542.0,0.0,0.0,0.0
710.91,1599.0,0.0,0.0,0.0
711.39,1538.0,0.0,0.0,0.0
711.88,1532.0,0.0,0.0,0.0
712.37,1533.0,0.0,0.0,0.0
712.86,1515.0,0.0,0.0,0.0
713.35,1625.0,0.0,0.0,0.0
713.84,1619.0,0.0,0.0,0.0
714.33,1574.0,0.0,0.0,0.0
714.82,1583.0,0.0,0.0,0.0
715.31,1567.0,0.0,0.0,0.0
715.8,1565.0,0.0,0.0,0.0
716.29,1603.0,0.0,0.0,0.0
716.78,1580.0,0.0,0.0,0.0
717.27,1578.0,0.0,0.0,0.0
717.76,1567.0,0.0,0.0,0.0
718.25,1588.0,0.0,0.0,0.0
718.73,1528.0,0.0,0.0,0.0
719.22,1542.0,0.0,0.0,0.0
719.71,1555.0,0.0,0.0,0.0
720.2,1587.0,0.0,0.0,0.0
720.69,1594.0,0.0,0.0,0.0
721.18,1580.0,0.0,0.0,0.0
721.67,1544.0,0.0,0.0,0.0
722.15,1556.0,0.0,0.0,0.0
722.64,1513.0,0.0,0.0,0.0
723.13,1567.0,0.0,0.0,0.0
723.62,1530.0,0.0,0.0,0.0
724.11,1580.0,0.0,0.0,0.0
724.6,1605.0,0.0,0.0,0.0
725.08,1579.0,0.0,0.0,0.0
725.57,1569.0,0.0,0.0,0.0
726.06,1564.0,0.0,0.0,0.0
726.55,1566.0,0.0,0.0,0.0
727.04,1543.0,0.0,0.0,0.0
727.52,1522.0,0.0,0.0,0.0
728.01,1506.0,0.0,0.0,0.0
728.5,1566.0,0.0,0.0,0.0
728.99,1558.0,0.0,0.0,0.0
729.48,1501.0,0.0,0.0,0.0
729.96,1464.0,0.0,0.0,0.0
730.45,1479.0,0.0,0.0,0.0
730.94,1517.0,0.0,0.0,0.0
731.43,1475.0,0.0,0.0,0.0
731.91,1541.0,0.0,0.0,0.0
732.4,1555.0,0.0,0.0,0.0
732.89,1536.0,0.0,0.0,0.0
733.37,1572.0,0.0,0.0,0.0
733.86,1552.0,0.0,0.0,0.0
734.35,1588.0,0.0,0.0,0.0
734.84,1558.0,0.0,0.0,0.0
735.32,1513.0,0.0,0.0,0.0
735.81,1504.0,0.0,0.0,0.0
736.3,1511.0,0.0,0.0,0.0
736.78,1542.0,0.0,0.0,0.0
737.27,1599.0,0.0,0.0,0.0
737.76,1586.0,0.0,0.0,0.0
738.24,1566.0,0.0,0.0,0.0
738.73,1506.0,0.0,0.0,0.0
739.22,1592.0,0.0,0.0,0.0
739.7,1559.0,0.0,0.0,0.0
740.19,1583.0,0.0,0.0,0.0
740.67,1576.0,0.0,0.0,0.0
741.16,1539.0,0.0,0.0,0.0
741.65,1538.0,0.0,0.0,0.0
742.13,1536.0,0.0,0.0,0.0
742.62,1538.0,0.0,0.0,0.0
743.1,1485.0,0.0,0.0,0.0
743.59,1505.0,0.0,0.0,0.0
744.08,1537.0,0.0,0.0,0.0
744.56,1557.0,0.0,0.0,0.0
745.05,1597.0,0.0,0.0,0.0
745.53,1599.0,0.0,0.0,0.0
746.02,1551.0,0.0,0.0,0.0
746.51,1501.0,0.0,0.0,0.0
746.99,1557.0,0.0,0.0,0.0
747.48,1581.0,0.0,0.0,0.0
747.96,1549.0,0.0,0.0,0.0
748.45,1639.0,0.0,0.0,0.0
748.93,1590.0,0.0,0.0,0.0
749.42,1585.0,0.0,0.0,0.0
749.9,1617.0,0.0,0.0,0.0
750.39,1539.0,0.0,0.0,0.0
750.87,1545.0,0.0,0.0,0.0
751.36,1550.0,0.0,0.0,0.0
751.84,1518.0,0.0,0.0,0.0
752.33,1534.0,0.0,0.0,0.0
752.81,1556.0,0.0,0.0,0.0
753.3,1556.0,0.0,0.0,0.0
753.78,1557.0,0.0,0.0,0.0
754.27,1586.0,0.0,0.0,0.0
754.75,1559.0,0.0,0.0,0.0
755.24,1561.0,0.0,0.0,0.0
755.72,1610.0,0.0,0.0,0.0
756.2,1595.0,0.0,0.0,0.0
756.69,1559.0,0.0,0.0,0.0
757.17,1584.0,0.0,0.0,0.0
757.66,1568.0,0.0,0.0,0.0
758.14,1511.0,0.0,0.0,0.0
758.63,1562.0,0.0,0.0,0.0
759.11,1562.0,0.0,0.0,0.0
759.59,1560.0,0.0,0.0,0.0
760.08,1507.0,0.0,0.0,0.0
760.56,1552.0,0.0,0.0,0.0
761.05,1556.0,0.0,0.0,0.0
761.53,1595.0,0.0,0.0,0.0
762.01,1629.0,0.0,0.0,0.0
762.5,1614.0,0.0,0.0,0.0
762.98,1509.0,0.0,0.0,0.0
763.46,1532.0,0.0,0.0,0.0
763.95,1559.0,0.0,0.0,0.0
764.43,1500.0,0.0,0.0,0.0
764.91,1567.0,0.0,0.0,0.0
765.4,1518.0,0.0,0.0,0.0
765.88,1531.0,0.0,0.0,0.0
766.36,1554.0,0.0,0.0,0.0
766.85,1579.0,0.0,0.0,0.0
767.33,1563.0,0.0,0.0,0.0
767.81,1565.0,0.0,0.0,0.0
768.3,1515.0,0.0,0.0,0.0
768.78,1533.0,0.0,0.0,0.0
769.26,1577.0,0.0,0.0,0.0
769.74,1600.0,0.0,0.0,0.0
770.23,1560.0,0.0,0.0,0.0
770.71,1558.0,0.0,0.0,0.0
771.19,1611.0,0.0,0.0,0.0
771.67,1598.0,0.0,0.0,0.0
772.16,1554.0,0.0,0.0,0.0
772.64,1534.0,0.0,0.0,0.0
773.12,1533.0,0.0,0.0,0.0
773.6,1600.0,0.0,0.0,0.0
774.09,1540.0,0.0,0.0,0.0
774.57,1544.0,0.0,0.0,0.0
775.05,1533.0,0.0,0.0,0.0
775.53,1545.0,0.0,0.0,0.0
776.01,1592.0,0.0,0.0,0.0
776.5,1555.0,0.0,0.0,0.0
776.98,1584.0,0.0,0.0,0.0
777.46,1580.0,0.0,0.0,0.0
777.94,1575.0,0.0,0.0,0.0
778.42,1583.0,0.0,0.0,0.0
778.91,1556.0,0.0,0.0,0.0
779.39,1568.0,0.0,0.0,0.0
779.87,1555.0,0.0,0.0,0.0
780.35,1607.0,0.0,0.0,0.0
780.83,1596.0,0.0,0.0,0.0
781.31,1571.0,0.0,0.0,0.0
781.79,1563.0,0.0,0.0,0.0
782.27,1590.0,0.0,0.0,0.0
782.76,1620.0,0.0,0.0,0.0
783.24,1598.0,0.0,0.0,0.0
783.72,1595.0,0.0,0.0,0.0
784.2,1534.0,0.0,0.0,0.0
784.68,1496.0,0.0,0.0,0.0
785.16,1536.0,0.0,0.0,0.0
785.64,1561.0,0.0,0.0,0.0
786.12,1601.0,0.0,0.0,0.0
786.6,1541.0,0.0,0.0,0.0
787.08,1614.0,0.0,0.0,0.0
787.56,1543.0,0.0,0.0,0.0
788.05,1551.0,0.0,0.0,0.0
788.53,1540.0,0.0,0.0,0.0
789.01,1558.0,0.0,0.0,0.0
789.49,1541.0,0.0,0.0,0.0
789.97,1501.0,0.0,0.0,0.0
790.45,1574.0,0.0,0.0,0.0
790.93,1599.0,0.0,0.0,0.0
791.41,1589.0,0.0,0.0,0.0
791.89,1603.0,0.0,0.0,0.0
792.37,1568.0,0.0,0.0,0.0
792.85,1561.0,0.0,0.0,0.0
793.33,1541.0,0.0,0.0,0.0
793.81,1512.0,0.0,0.0,0.0
794.29,1544.0,0.0,0.0,0.0
794.77,1510.0,0.0,0.0,0.0
795.25,1558.0,0.0,0.0,0.0
795.73,1580.0,0.0,0.0,0.0
796.2,1627.0,0.0,0.0,0.0
796.68,1570.0,0.0,0.0,0.0
797.16,1546.0,0.0,0.0,0.0
797.64,1562.0,0.0,0.0,0.0
798.12,1572.0,0.0,0.0,0.0
798.6,1573.0,0.0,0.0,0.0
799.08,1551.0,0.0,0.0,0.0
799.56,1609.0,0.0,0.0,0.0
800.04,1562.0,0.0,0.0,0.0
800.52,1559.0,0.0,0.0,0.0
801.0,1613.0,0.0,0.0,0.0
801.48,1641.0,0.0,0.0,0.0
801.95,1567.0,0.0,0.0,0.0
802.43,1544.0,0.0,0.0,0.0
802.91,1578.0,0.0,0.0,0.0
803.39,1585.0,0.0,0.0,0.0
803.87,1547.0,0.0,0.0,0.0
804.35,1520.0,0.0,0.0,0.0
804.83,1540.0,0.0,0.0,0.0
805.3,1531.0,0.0,0.0,0.0
805.78,1557.0,0.0,0.0,0.0
806.26,1548.0,0.0,0.0,0.0
806.74,1556.0,0.0,0.0,0.0
807.22,1500.0,0.0,0.0,0.0
807.69,1550.0,0.0,0.0,0.0
808.17,1607.0,0.0,0.0,0.0
808.65,1564.0,0.0,0.0,0.0
809.13,1553.0,0.0,0.0,0.0
809.61,1562.0,0.0,0.0,0.0
810.08,1574.0,0.0,0.0,0.0
810.56,1610.0,0.0,0.0,0.0
811.04,1617.0,0.0,0.0,0.0
811.52,1552.0,0.0,0.0,0.0
811.99,1540.0,0.0,0.0,0.0
812.47,1528.0,0.0,0.0,0.0
812.95,1544.0,0.0,0.0,0.0
813.43,1540.0,0.0,0.0,0.0
813.9,1522.0,0.0,0.0,0.0
814.38,1568.0,0.0,0.0,0.0
814.86,1631.0,0.0,0.0,0.0
815.34,1560.0,0.0,0.0,0.0
815.81,1563.0,0.0,0.0,0.0
816.29,1576.0,0.0,0.0,0.0
816.77,1581.0,0.0,0.0,0.0
817.24,1570.0,0.0,0.0,0.0
817.72,1597.0,0.0,0.0,0.0
818.2,1590.0,0.0,0.0,0.0
818.67,1610.0,0.0,0.0,0.0
819.15,1581.0,0.0,0.0,0.0
819.63,1524.0,0.0,0.0,0.0
820.1,1537.0,0.0,0.0,0.0
820.58,1591.0,0.0,0.0,0.0
821.06,1574.0,0.0,0.0,0.0
821.53,1601.0,0.0,0.0,0.0
822.01,1580.0,0.0,0.0,0.0
822.49,1514.0,0.0,0.0,0.0
822.96,1534.0,0.0,0.0,0.0
823.44,1523.0,0.0,0.0,0.0
823.91,1580.0,0.0,0.0,0.0
824.39,1558.0,0.0,0.0,0.0
824.87,1587.0,0.0,0.0,0.0
825.34,1523.0,0.0,0.0,0.0
825.82,1543.0,0.0,0.0,0.0
826.29,1556.0,0.0,0.0,0.0
826.77,1581.0,0.0,0.0,0.0
827.24,1547.0,0.0,0.0,0.0
827.72,1501.0,0.0,0.0,0.0
828.2,1551.0,0.0,0.0,0.0
828.67,1530.0,0.0,0.0,0.0
829.15,1515.0,0.0,0.0,0.0
829.62,1536.0,0.0,0.0,0.0
830.1,1527.0,0.0,0.0,0.0
830.57,1526.0,0.0,0.0,0.0
831.05,1530.0,0.0,0.0,0.0
831.52,1554.0,0.0,0.0,0.0
832.0,1544.0,0.0,0.0,0.0
832.47,1578.0,0.0,0.0,0.0
832.95,1560.0,0.0,0.0,0.0
833.42,1573.0,0.0,0.0,0.0
833.9,1578.0,0.0,0.0,0.0
834.37,1576.0,0.0,0.0,0.0
834.85,1507.0,0.0,0.0,0.0
835.32,1525.0,0.0,0.0,0.0
835.79,1601.0,0.0,0.0,0.0
836.27,1559.0,0.0,0.0,0.0
836.74,1571.0,0.0,0.0,0.0
837.22,1578.0,0.0,0.0,0.0
837.69,1517.0,0.0,0.0,0.0
838.17,1570.0,0.0,0.0,0.0
838.64,1600.0,0.0,0.0,0.0
839.11,1585.0,0.0,0.0,0.0
839.59,1581.0,0.0,0.0,0.0
840.06,1613.0,0.0,0.0,0.0
840.54,1532.0,0.0,0.0,0.0
841.01,1580.0,0.0,0.0,0.0
841.48,1589.0,0.0,0.0,0.0
841.96,1568.0,0.0,0.0,0.0
842.43,1588.0,0.0,0.0,0.0
842.91,1522.0,0.0,0.0,0.0
843.38,1519.0,0.0,0.0,0.0
843.85,1541.0,0.0,0.0,0.0
844.33,1579.0,0.0,0.0,0.0
844.8,1551.0,0.0,0.0,0.0
845.27,1510.0,0.0,0.0,0.0
845.75,1607.0,0.0,0.0,0.0
846.22,1521.0,0.0,0.0,0.0
846.69,1565.0,0.0,0.0,0.0
847.16,1549.0,0.0,0.0,0.0
847.64,1551.0,0.0,0.0,0.0
848.11,1597.0,0.0,0.0,0.0
848.58,1557.0,0.0,0.0,0.0
849.06,1530.0,0.0,0.0,0.0
849.53,1541.0,0.0,0.0,0.0
850.0,1526.0,0.0,0.0,0.0
850.47,1586.0,0.0,0.0,0.0
850.95,1580.0,0.0,0.0,0.0
851.42,1578.0,0.0,0.0,0.0
851.89,1550.0,0.0,0.0,0.0
852.36,1585.0,0.0,0.0,0.0
852.84,1545.0,0.0,0.0,0.0
853.31,1540.0,0.0,0.0,0.0
853.78,1624.0,0.0,0.0,0.0
854.25,1597.0,0.0,0.0,0.0
854.73,1540.0,0.0,0.0,0.0
855.2,1544.0,0.0,0.0,0.0
855.67,1610.0,0.0,0.0,0.0
856.14,1613.0,0.0,0.0,0.0
856.61,1581.0,0.0,0.0,0.0
857.08,1576.0,0.0,0.0,0.0
857.56,1585.0,0.0,0.0,0.0
858.03,1522.0,0.0,0.0,0.0
858.5,1564.0,0.0,0.0,0.0
858.97,1591.0,0.0,0.0,0.0
859.44,1602.0,0.0,0.0,0.0
859.91,1634.0,0.0,0.0,0.0
860.39,1575.0,0.0,0.0,0.0
860.86,1567.0,0.0,0.0,0.0
861.33,1593.0,0.0,0.0,0.0
861.8,1551.0,0.0,0.0,0.0
862.27,1583.0,0.0,0.0,0.0
862.74,1488.0,0.0,0.0,0.0
863.21,1520.0,0.0,0.0,0.0
863.68,1579.0,0.0,0.0,0.0
864.15,1598.0,0.0,0.0,0.0
864.63,1566.0,0.0,0.0,0.0
865.1,1602.0,0.0,0.0,0.0
865.57,1566.0,0.0,0.0,0.0
866.04,1623.0,0.0,0.0,0.0
866.51,1655.0,0.0,0.0,0.0
866.98,1698.0,0.0,0.0,0.0
867.45,1730.0,0.0,0.0,0.0
867.92,1681.0,0.0,0.0,0.0
868.39,1716.0,0.0,0.0,0.0
868.86,1659.0,0.0,0.0,0.0
869.33,1691.0,0.0,0.0,0.0
869.8,1744.0,0.0,0.0,0.0
870.27,1750.0,0.0,0.0,0.0
870.74,1870.0,0.0,0.0,0.0
871.21,1818.0,0.0,0.0,0.0
871.68,1802.0,0.0,0.0,0.0
872.15,1823.0,0.0,0.0,0.0
872.62,1808.0,0.0,0.0,0.0
873.09,1754.0,0.0,0.0,0.0
873.56,1723.0,0.0,0.0,0.0
874.03,1725.0,0.0,0.0,0.0
874.5,1699.0,0.0,0.0,0.0
874.97,1689.0,0.0,0.0,0.0
875.44,1667.0,0.0,0.0,0.0
875.91,1789.0,0.0,0.0,0.0
876.38,1877.0,0.0,0.0,0.0
876.84,1943.0,0.0,0.0,0.0
877.31,1953.0,0.0,0.0,0.0
877.78,1970.0,0.0,0.0,0.0
878.25,2107.0,0.0,0.0,0.0
878.72,2417.0,0.0,0.0,0.0
879.19,2828.0,0.0,0.0,0.0
879.66,3083.0,0.0,0.0,0.0
880.13,3109.0,0.0,0.0,0.0
880.6,3193.0,0.0,0.0,0.0
881.06,3305.0,0.0,0.0,0.0
881.53,3341.0,0.0,0.0,0.0
882.0,3734.0,0.0,0.0,0.0
882.47,4759.0,0.0,0.0,0.0
882.94,6093.0,0.0,0.0,0.0
883.41,6975.0,0.0,0.0,0.0
883.88,7318.0,0.0,0.0,0.0
884.34,7090.0,0.0,0.0,0.0
884.81,7055.0,0.0,0.0,0.0
885.28,7200.0,0.0,0.0,0.0
885.75,8281.0,0.0,0.0,0.0
886.22,9448.0,0.0,0.0,0.0
886.68,9797.0,0.0,0.0,0.0
887.15,10366.0,0.0,0.0,0.0
887.62,12363.0,0.0,0.0,0.0
888.09,13948.0,0.0,0.0,0.0
888.55,13519.0,0.0,0.0,0.0
889.02,12124.0,0.0,0.0,0.0
889.49,10597.0,0.0,0.0,0.0
889.96,10657.0,0.0,0.0,0.0
890.42,11812.0,0.0,0.0,0.0
890.89,12068.0,0.0,0.0,0.0
891.36,12399.0,0.0,0.0,0.0
891.83,12498.0,0.0,0.0,0.0
892.29,12114.0,0.0,0.0,0.0
892.76,11422.0,0.0,0.0,0.0
893.23,11364.0,0.0,0.0,0.0
893.69,12520.0,0.0,0.0,0.0
894.16,13143.0,0.0,0.0,0.0
894.63,12332.0,0.0,0.0,0.0
895.1,11958.0,0.0,0.0,0.0
895.56,12931.0,0.0,0.0,0.0
896.03,13782.0,0.0,0.0,0.0
896.5,13492.0,0.0,0.0,0.0
896.96,12647.0,0.0,0.0,0.0
897.43,12336.0,0.0,0.0,0.0
897.89,12731.0,0.0,0.0,0.0
898.36,12509.0,0.0,0.0,0.0
898.83,11619.0,0.0,0.0,0.0
899.29,9798.0,0.0,0.0,0.0
899.76,8372.0,0.0,0.0,0.0
900.23,8656.0,0.0,0.0,0.0
900.69,9331.0,0.0,0.0,0.0
901.16,9057.0,0.0,0.0,0.0
901.62,8480.0,0.0,0.0,0.0
902.09,7632.0,0.0,0.0,0.0
902.56,6682.0,0.0,0.0,0.0
903.02,6724.0,0.0,0.0,0.0
903.49,6821.0,0.0,0.0,0.0
903.95,6607.0,0.0,0.0,0.0
904.42,6082.0,0.0,0.0,0.0
904.88,5635.0,0.0,0.0,0.0
905.35,5628.0,0.0,0.0,0.0
905.81,5767.0,0.0,0.0,0.0
906.28,5379.0,0.0,0.0,0.0
906.75,4337.0,0.0,0.0,0.0
907.21,3765.0,0.0,0.0,0.0
907.68,3589.0,0.0,0.0,0.0
908.14,3500.0,0.0,0.0,0.0
908.61,3547.0,0.0,0.0,0.0
909.07,3458.0,0.0,0.0,0.0
909.54,3139.0,0.0,0.0,0.0
910.0,2765.0,0.0,0.0,0.0
910.46,2430.0,0.0,0.0,0.0
910.93,2204.0,0.0,0.0,0.0
911.39,2132.0,0.0,0.0,0.0
911.86,2074.0,0.0,0.0,0.0
912.32,2019.0,0.0,0.0,0.0
912.79,1913.0,0.0,0.0,0.0
913.25,1800.0,0.0,0.0,0.0
913.72,1787.0,0.0,0.0,0.0
914.18,1706.0,0.0,0.0,0.0
914.64,1660.0,0.0,0.0,0.0
915.11,1629.0,0.0,0.0,0.0
915.57,1655.0,0.0,0.0,0.0
916.04,1613.0,0.0,0.0,0.0
916.5,1587.0,0.0,0.0,0.0
916.96,1590.0,0.0,0.0,0.0
917.43,1648.0,0.0,0.0,0.0
917.89,1664.0,0.0,0.0,0.0
918.36,1585.0,0.0,0.0,0.0
918.82,1565.0,0.0,0.0,0.0
919.28,1582.0,0.0,0.0,0.0
919.75,1575.0,0.0,0.0,0.0
920.21,1622.0,0.0,0.0,0.0
920.67,1602.0,0.0,0.0,0.0
921.14,1568.0,0.0,0.0,0.0
921.6,1596.0,0.0,0.0,0.0
922.06,1586.0,0.0,0.0,0.0
922.53,1625.0,0.0,0.0,0.0
922.99,1582.0,0.0,0.0,0.0
923.45,1577.0,0.0,0.0,0.0
923.92,1581.0,0.0,0.0,0.0
924.38,1549.0,0.0,0.0,0.0
924.84,1529.0,0.0,0.0,0.0
925.3,1539.0,0.0,0.0,0.0
925.77,1535.0,0.0,0.0,0.0
926.23,1585.0,0.0,0.0,0.0
926.69,1581.0,0.0,0.0,0.0
927.15,1617.0,0.0,0.0,0.0
927.62,1586.0,0.0,0.0,0.0
928.08,1556.0,0.0,0.0,0.0
928.54,1594.0,0.0,0.0,0.0
929.0,1603.0,0.0,0.0,0.0
929.47,1575.0,0.0,0.0,0.0
929.93,1600.0,0.0,0.0,0.0
930.39,1569.0,0.0,0.0,0.0
930.85,1572.0,0.0,0.0,0.0
931.31,1534.0,0.0,0.0,0.0
931.78,1554.0,0.0,0.0,0.0
932.24,1521.0,0.0,0.0,0.0
932.7,1561.0,0.0,0.0,0.0
933.16,1547.0,0.0,0.0,0.0
933.62,1545.0,0.0,0.0,0.0
934.08,1529.0,0.0,0.0,0.0
934.55,1559.0,0.0,0.0,0.0
935.01,1601.0,0.0,0.0,0.0
935.47,1606.0,0.0,0.0,0.0
935.93,1508.0,0.0,0.0,0.0
936.39,1541.0,0.0,0.0,0.0
936.85,1563.0,0.0,0.0,0.0
937.31,1568.0,0.0,0.0,0.0
937.77,1562.0,0.0,0.0,0.0
938.23,1568.0,0.0,0.0,0.0
938.7,1569.0,0.0,0.0,0.0
939.16,1605.0,0.0,0.0,0.0
939.62,1572.0,0.0,0.0,0.0
940.08,1526.0,0.0,0.0,0.0
940.54,1580.0,0.0,0.0,0.0
941.0,1592.0,0.0,0.0,0.0
941.46,1602.0,0.0,0.0,0.0
941.92,1526.0,0.0,0.0,0.0
942.38,1505.0,0.0,0.0,0.0
942.84,1592.0,0.0,0.0,0.0
943.3,1596.0,0.0,0.0,0.0
943.76,1534.0,0.0,0.0,0.0
944.22,1567.0,0.0,0.0,0.0
944.68,1602.0,0.0,0.0,0.0
945.14,1547.0,0.0,0.0,0.0
945.6,1553.0,0.0,0.0,0.0
946.06,1500.0,0.0,0.0,0.0
946.52,1520.0,0.0,0.0,0.0
946.98,1527.0,0.0,0.0,0.0
947.44,1551.0,0.0,0.0,0.0
947.9,1578.0,0.0,0.0,0.0
948.36,1574.0,0.0,0.0,0.0
948.82,1557.0,0.0,0.0,0.0
949.28,1586.0,0.0,0.0,0.0
949.74,1563.0,0.0,0.0,0.0
950.2,1553.0,0.0,0.0,0.0
950.66,1598.0,0.0,0.0,0.0
951.12,1584.0,0.0,0.0,0.0
951.58,1548.0,0.0,0.0,0.0
952.03,1498.0,0.0,0.0,0.0
952.49,1551.0,0.0,0.0,0.0
952.95,1531.0,0.0,0.0,0.0
953.41,1550.0,0.0,0.0,0.0
953.87,1570.0,0.0,0.0,0.0
954.33,1581.0,0.0,0.0,0.0
954.79,1550.0,0.0,0.0,0.0
955.25,1557.0,0.0,0.0,0.0
955.71,1564.0,0.0,0.0,0.0
956.16,1553.0,0.0,0.0,0.0
956.62,1528.0,0.0,0.0,0.0
957.08,1532.0,0.0,0.0,0.0
957.54,1549.0,0.0,0.0,0.0
958.0,1596.0,0.0,0.0,0.0
958.46,1617.0,0.0,0.0,0.0
958.91,1576.0,0.0,0.0,0.0
959.37,1572.0,0.0,0.0,0.0
959.83,1624.0,0.0,0.0,0.0
960.29,1569.0,0.0,0.0,0.0
960.75,1596.0,0.0,0.0,0.0
961.2,1563.0,0.0,0.0,0.0
961.66,1559.0,0.0,0.0,0.0
962.12,1547.0,0.0,0.0,0.0
962.58,1604.0,0.0,0.0,0.0
963.03,1608.0,0.0,0.0,0.0
