BinCenter (ps);Histo01;Histo02;Histo03;Histo04
9022.5;33;33;3;0
9025.5;30;30;4;0
9028.5;23;23;6;0
9031.5;28;28;4;0
9034.5;18;18;4;0
9037.5;23;23;4;0
9040.5;36;36;0;0
9043.5;29;29;3;0
9046.5;30;30;7;0
9049.5;26;26;5;0
9052.5;32;32;6;0
9055.5;26;26;7;0
9058.5;27;27;5;0
9061.5;30;30;6;0
9064.5;25;25;4;0
9067.5;38;38;5;0
9070.5;28;28;3;0
9073.5;31;31;8;0
9076.5;29;29;3;0
9079.5;29;29;4;0
9082.5;37;37;4;0
9085.5;49;49;6;0
9088.5;24;24;7;0
9091.5;28;28;4;0
9094.5;31;31;5;0
9097.5;29;29;6;0
9100.5;29;29;3;0
9103.5;36;36;5;0
9106.5;26;26;4;0
9109.5;20;20;2;0
9112.5;24;24;6;0
9115.5;21;21;5;0
9118.5;34;34;7;0
9121.5;35;35;9;0
9124.5;32;32;7;0
9127.5;23;23;9;0
9130.5;28;28;11;0
9133.5;25;25;5;0
9136.5;31;31;6;0
9139.5;26;26;7;0
9142.5;28;28;3;0
9145.5;19;19;9;0
9148.5;28;28;4;0
9151.5;25;25;5;0
9154.5;39;39;5;0
9157.5;25;25;8;0
9160.5;33;33;4;0
9163.5;28;28;5;0
9166.5;31;31;3;0
9169.5;39;39;3;0
9172.5;23;23;6;0
9175.5;24;24;2;0
9178.5;23;23;6;0
9181.5;26;26;4;0
9184.5;31;31;4;0
9187.5;21;21;9;0
9190.5;29;29;7;0
9193.5;38;38;2;0
9196.5;27;27;7;0
9199.5;30;30;5;0
9202.5;25;25;5;0
9205.5;29;29;4;0
9208.5;28;28;3;0
9211.5;26;26;5;0
9214.5;23;23;8;0
9217.5;35;35;5;0
9220.5;27;27;6;0
9223.5;30;30;5;0
9226.5;28;28;3;0
9229.5;30;30;0;0
9232.5;26;26;4;0
9235.5;31;31;3;0
9238.5;29;29;5;0
9241.5;40;40;1;0
9244.5;30;30;5;0
9247.5;28;28;2;0
9250.5;26;26;3;0
9253.5;30;30;4;0
9256.5;25;25;7;0
9259.5;26;26;7;0
9262.5;33;33;10;0
9265.5;29;29;4;0
9268.5;25;25;8;0
9271.5;28;28;4;0
9274.5;29;29;5;0
9277.5;27;27;11;0
9280.5;28;28;2;0
9283.5;37;37;2;0
9286.5;30;30;7;0
9289.5;30;30;7;0
9292.5;27;27;2;0
9295.5;29;29;3;0
9298.5;20;20;2;0
9301.5;19;19;2;0
9304.5;25;25;7;0
9307.5;36;36;4;0
9310.5;27;27;4;0
9313.5;32;32;2;0
9316.5;25;25;5;0
9319.5;31;31;4;0
9322.5;22;22;4;0
9325.5;21;21;6;0
9328.5;35;35;4;0
9331.5;26;26;5;0
9334.5;32;32;8;0
9337.5;12;12;3;0
9340.5;38;38;3;0
9343.5;33;33;5;0
9346.5;29;29;5;0
9349.5;25;25;2;0
9352.5;22;22;5;0
9355.5;31;31;6;0
9358.5;34;34;9;0
9361.5;34;34;2;0
9364.5;21;21;3;0
9367.5;30;30;6;0
9370.5;34;34;3;0
9373.5;39;39;5;0
9376.5;25;25;2;0
9379.5;41;41;3;0
9382.5;34;34;5;0
9385.5;25;25;5;0
9388.5;27;27;9;0
9391.5;19;19;4;0
9394.5;27;27;6;0
9397.5;36;36;4;0
9400.5;25;25;5;0
9403.5;23;23;6;0
9406.5;22;22;4;0
9409.5;25;25;2;0
9412.5;23;23;2;0
9415.5;25;25;9;0
9418.5;36;36;5;0
9421.5;25;25;4;0
9424.5;24;24;3;0
9427.5;27;27;3;0
9430.5;22;22;2;0
9433.5;30;30;5;0
9436.5;36;36;2;0
9439.5;28;28;3;0
9442.5;33;33;4;0
9445.5;34;34;2;0
9448.5;25;25;3;0
9451.5;29;29;4;0
9454.5;22;22;4;0
9457.5;29;29;6;0
9460.5;29;29;6;0
9463.5;32;32;5;0
9466.5;29;29;6;0
9469.5;23;23;4;0
9472.5;26;26;2;0
9475.5;24;24;2;0
9478.5;27;27;2;0
9481.5;31;31;4;0
9484.5;31;31;8;0
9487.5;36;36;3;0
9490.5;35;35;7;0
9493.5;26;26;6;0
9496.5;33;33;5;0
9499.5;34;34;7;0
9502.5;27;27;4;0
9505.5;25;25;7;0
9508.5;31;31;3;0
9511.5;27;27;11;0
9514.5;32;32;5;0
9517.5;25;25;7;0
9520.5;28;28;7;0
9523.5;30;30;2;0
9526.5;30;30;5;0
9529.5;20;20;9;0
9532.5;21;21;5;0
9535.5;28;28;7;0
9538.5;34;34;9;0
9541.5;31;31;5;0
9544.5;33;33;5;0
9547.5;28;28;12;0
9550.5;19;19;5;0
9553.5;34;34;5;0
9556.5;30;30;7;0
9559.5;26;26;9;0
9562.5;23;23;10;0
9565.5;29;29;5;0
9568.5;26;26;5;0
9571.5;24;24;2;0
9574.5;27;27;7;0
9577.5;37;37;6;0
9580.5;25;25;4;0
9583.5;11;11;2;0
9586.5;29;29;5;0
9589.5;29;29;8;0
9592.5;35;35;5;0
9595.5;35;35;7;0
9598.5;27;27;10;0
9601.5;22;22;2;0
9604.5;30;30;7;0
9607.5;25;25;2;0
9610.5;30;30;5;0
9613.5;32;32;1;0
9616.5;23;23;5;0
9619.5;33;33;1;0
9622.5;22;22;1;0
9625.5;24;24;3;0
9628.5;33;33;2;0
9631.5;28;28;4;0
9634.5;21;21;9;0
9637.5;20;20;5;0
9640.5;28;28;6;0
9643.5;28;28;7;0
9646.5;22;22;6;0
9649.5;26;26;6;0
9652.5;35;35;5;0
9655.5;35;35;2;0
9658.5;26;26;4;0
9661.5;30;30;8;0
9664.5;37;37;6;0
9667.5;33;33;2;0
9670.5;28;28;3;0
9673.5;28;28;8;0
9676.5;22;22;6;0
9679.5;30;30;2;0
9682.5;35;35;6;0
9685.5;23;23;1;0
9688.5;30;30;3;0
9691.5;18;18;6;0
9694.5;33;33;5;0
9697.5;27;27;6;0
9700.5;28;28;1;0
9703.5;34;34;2;0
9706.5;30;30;6;0
9709.5;24;24;5;0
9712.5;19;19;8;0
9715.5;25;25;5;0
9718.5;23;23;5;0
9721.5;26;26;5;0
9724.5;21;21;8;0
9727.5;30;30;6;0
9730.5;35;35;2;0
9733.5;32;32;3;0
9736.5;11;11;8;0
9739.5;28;28;5;0
9742.5;29;29;6;0
9745.5;23;23;6;0
9748.5;22;22;3;0
9751.5;22;22;7;0
9754.5;25;25;4;0
9757.5;27;27;3;0
9760.5;24;24;6;0
9763.5;36;36;3;0
9766.5;24;24;3;0
9769.5;29;29;5;0
9772.5;31;31;6;0
9775.5;26;26;5;0
9778.5;26;26;5;0
9781.5;33;33;5;0
9784.5;21;21;2;0
9787.5;25;25;6;0
9790.5;29;29;6;0
9793.5;20;20;5;0
9796.5;33;33;0;0
9799.5;33;33;1;0
9802.5;29;29;1;0
9805.5;26;26;3;0
9808.5;34;34;8;0
9811.5;39;39;3;0
9814.5;19;19;4;0
9817.5;25;25;2;0
9820.5;31;31;8;0
9823.5;28;28;4;0
9826.5;21;21;9;0
9829.5;25;25;4;0
9832.5;15;15;4;0
9835.5;33;33;2;0
9838.5;29;29;5;0
9841.5;26;26;4;0
9844.5;22;22;2;0
9847.5;26;26;4;0
9850.5;33;33;5;0
9853.5;26;26;4;0
9856.5;18;18;9;0
9859.5;32;32;6;0
9862.5;31;31;3;0
9865.5;26;26;9;0
9868.5;31;31;4;0
9871.5;35;35;9;0
9874.5;24;24;2;0
9877.5;32;32;3;0
9880.5;26;26;5;0
9883.5;24;24;4;0
9886.5;29;29;3;0
9889.5;16;16;7;0
9892.5;32;32;8;0
9895.5;27;27;4;0
9898.5;25;25;6;0
9901.5;25;25;5;0
9904.5;29;29;5;0
9907.5;21;21;1;0
9910.5;25;25;5;0
9913.5;25;25;5;0
9916.5;25;25;6;0
9919.5;31;31;8;0
9922.5;16;16;6;0
9925.5;26;26;3;0
9928.5;32;32;8;0
9931.5;31;31;2;0
9934.5;23;23;1;0
9937.5;35;35;5;0
9940.5;28;28;6;0
9943.5;30;30;6;0
9946.5;36;36;9;0
9949.5;36;36;5;0
9952.5;29;29;2;0
9955.5;26;26;5;0
9958.5;31;31;4;0
9961.5;27;27;6;0
9964.5;29;29;2;0
9967.5;33;33;2;0
9970.5;31;31;6;0
9973.5;28;28;5;0
9976.5;16;16;7;0
9979.5;39;39;2;0
9982.5;28;28;5;0
9985.5;31;31;7;0
9988.5;17;17;5;0
9991.5;30;30;7;0
9994.5;31;31;3;0
9997.5;24;24;4;0
10000.5;25;25;7;0
10003.5;24;24;4;0
10006.5;24;24;6;0
10009.5;26;26;4;0
10012.5;24;24;7;0
10015.5;37;37;1;0
10018.5;22;22;5;0
10021.5;29;29;2;0
10024.5;21;21;8;0
10027.5;31;31;5;0
10030.5;34;34;2;0
10033.5;30;30;5;0
10036.5;39;39;9;0
10039.5;24;24;2;0
10042.5;39;39;4;0
10045.5;29;29;5;0
10048.5;20;20;3;0
10051.5;32;32;4;0
10054.5;32;32;3;0
10057.5;32;32;5;0
10060.5;37;37;1;0
10063.5;25;25;6;0
10066.5;30;30;3;0
10069.5;26;26;2;0
10072.5;33;33;4;0
10075.5;33;33;2;0
10078.5;23;23;2;0
10081.5;28;28;3;0
10084.5;26;26;3;0
10087.5;30;30;5;0
10090.5;27;27;6;0
10093.5;23;23;4;0
10096.5;28;28;5;0
10099.5;33;33;6;0
10102.5;25;25;5;0
10105.5;35;35;6;0
10108.5;25;25;5;0
10111.5;21;21;5;0
10114.5;37;37;6;0
10117.5;21;21;4;0
10120.5;27;27;6;0
10123.5;18;18;2;0
10126.5;22;22;3;0
10129.5;25;25;3;0
10132.5;33;33;4;0
10135.5;23;23;5;0
10138.5;26;26;4;0
10141.5;32;32;3;0
10144.5;25;25;4;0
10147.5;15;15;8;0
10150.5;26;26;3;0
10153.5;40;40;10;0
10156.5;27;27;9;0
10159.5;26;26;6;0
10162.5;27;27;7;0
10165.5;33;33;5;0
10168.5;25;25;7;0
10171.5;32;32;3;0
10174.5;31;31;4;0
10177.5;31;31;5;0
10180.5;25;25;4;0
10183.5;32;32;11;0
10186.5;19;19;11;0
10189.5;28;28;16;0
10192.5;22;22;12;0
10195.5;24;24;12;0
10198.5;29;29;15;0
10201.5;26;26;22;0
10204.5;27;27;26;0
10207.5;37;37;28;0
10210.5;20;20;38;0
10213.5;22;22;38;0
10216.5;20;20;44;0
10219.5;42;42;46;0
10222.5;34;34;68;0
10225.5;24;24;70;0
10228.5;31;31;90;0
10231.5;28;28;98;0
10234.5;25;25;105;0
10237.5;27;27;119;0
10240.5;29;29;122;0
10243.5;25;25;147;0
10246.5;25;25;149;0
10249.5;19;19;202;0
10252.5;34;34;189;0
10255.5;28;28;183;0
10258.5;28;28;225;0
10261.5;33;33;206;0
10264.5;23;23;176;0
10267.5;26;26;202;0
10270.5;32;32;196;0
10273.5;27;27;190;0
10276.5;29;29;176;0
10279.5;31;31;173;0
10282.5;26;26;170;0
10285.5;34;34;166;0
10288.5;18;18;131;0
10291.5;22;22;120;0
10294.5;41;41;113;0
10297.5;32;32;86;0
10300.5;45;45;81;0
10303.5;35;35;74;0
10306.5;18;18;72;0
10309.5;22;22;50;0
10312.5;36;36;35;0
10315.5;33;33;36;0
10318.5;32;32;32;0
10321.5;33;33;23;0
10324.5;32;32;24;0
10327.5;35;35;26;0
10330.5;38;38;16;0
10333.5;33;33;11;0
10336.5;29;29;11;0
10339.5;33;33;12;0
10342.5;34;34;12;0
10345.5;28;28;14;0
10348.5;20;20;11;0
10351.5;29;29;14;0
10354.5;23;23;8;0
10357.5;29;29;13;0
10360.5;26;26;7;0
10363.5;25;25;11;0
10366.5;25;25;8;0
10369.5;24;24;13;0
10372.5;29;29;8;0
10375.5;28;28;15;0
10378.5;19;19;12;0
10381.5;24;24;14;0
10384.5;30;30;15;0
10387.5;28;28;14;0
10390.5;28;28;11;0
10393.5;19;19;7;0
10396.5;26;26;15;0
10399.5;36;36;9;0
10402.5;29;29;11;0
10405.5;32;32;10;0
10408.5;23;23;13;0
10411.5;29;29;12;0
10414.5;24;24;15;0
10417.5;26;26;13;0
10420.5;27;27;24;0
10423.5;29;29;21;0
10426.5;31;31;16;0
10429.5;33;33;28;0
10432.5;33;33;34;0
10435.5;27;27;33;0
10438.5;27;27;35;0
10441.5;37;37;52;0
10444.5;21;21;66;0
10447.5;33;33;58;0
10450.5;40;40;88;0
10453.5;26;26;98;0
10456.5;23;23;140;0
10459.5;30;30;181;0
10462.5;25;25;187;0
10465.5;25;25;236;0
10468.5;26;26;321;0
10471.5;29;29;377;0
10474.5;35;35;440;0
10477.5;26;26;540;0
10480.5;34;34;626;0
10483.5;22;22;791;0
10486.5;19;19;877;0
10489.5;21;21;1060;0
10492.5;35;35;1197;0
10495.5;26;26;1446;0
10498.5;21;21;1563;0
10501.5;33;33;1744;0
10504.5;28;28;1946;0
10507.5;36;36;2130;0
10510.5;33;33;2406;0
10513.5;27;27;2800;0
10516.5;23;23;3168;0
10519.5;34;34;3696;0
10522.5;28;28;4512;0
10525.5;36;36;5408;0
10528.5;39;39;6757;0
10531.5;23;23;8553;0
10534.5;30;30;10835;0
10537.5;27;27;13848;0
10540.5;25;25;17285;0
10543.5;33;33;21712;0
10546.5;36;36;27029;0
10549.5;29;29;32922;0
10552.5;26;26;39283;0
10555.5;31;31;46523;0
10558.5;19;19;53840;0
10561.5;34;34;61021;0
10564.5;25;25;67571;0
10567.5;30;30;73873;0
10570.5;25;25;79796;0
10573.5;31;31;83252;0
10576.5;26;26;86347;0
10579.5;27;27;87095;0
10582.5;19;19;86835;0
10585.5;33;33;84410;0
10588.5;36;36;79471;0
10591.5;31;31;73618;0
10594.5;41;41;67605;0
10597.5;22;22;60692;0
10600.5;33;33;52511;0
10603.5;23;23;45768;0
10606.5;31;31;38758;0
10609.5;29;29;32368;0
10612.5;34;34;26349;0
10615.5;19;19;21660;0
10618.5;24;24;17266;0
10621.5;23;23;13584;0
10624.5;31;31;10638;0
10627.5;23;23;8399;0
10630.5;22;22;6598;0
10633.5;21;21;5116;0
10636.5;21;21;4058;0
10639.5;25;25;3320;0
10642.5;29;29;2672;0
10645.5;27;27;2191;0
10648.5;32;32;1802;0
10651.5;39;39;1469;0
10654.5;17;17;1247;0
10657.5;31;31;1035;0
10660.5;36;36;869;0
10663.5;19;19;719;0
10666.5;22;22;596;0
10669.5;30;30;543;0
10672.5;32;32;384;0
10675.5;31;31;335;0
10678.5;27;27;281;0
10681.5;34;34;256;0
10684.5;38;38;191;0
10687.5;23;23;178;0
10690.5;27;27;159;0
10693.5;24;24;161;0
10696.5;37;37;138;0
10699.5;18;18;160;0
10702.5;18;18;179;0
10705.5;25;25;206;0
10708.5;22;22;231;0
10711.5;19;19;255;0
10714.5;34;34;335;0
10717.5;31;31;372;0
10720.5;27;27;395;0
10723.5;26;26;517;0
10726.5;25;25;584;0
10729.5;32;32;673;0
10732.5;27;27;737;0
10735.5;29;29;806;0
10738.5;33;33;809;0
10741.5;31;31;966;0
10744.5;32;32;945;0
10747.5;38;38;1095;0
10750.5;35;35;1096;0
10753.5;27;27;1117;0
10756.5;27;27;1094;0
10759.5;26;26;1090;0
10762.5;25;25;1018;0
10765.5;46;46;998;0
10768.5;39;39;914;0
10771.5;32;32;815;0
10774.5;24;24;744;0
10777.5;26;26;655;0
10780.5;36;36;601;0
10783.5;30;30;516;0
10786.5;23;23;408;0
10789.5;22;22;325;0
10792.5;25;25;326;0
10795.5;23;23;249;0
10798.5;25;25;212;0
10801.5;33;33;143;0
10804.5;30;30;120;0
10807.5;27;27;121;0
10810.5;35;35;76;0
10813.5;31;31;58;0
10816.5;29;29;41;0
10819.5;25;25;35;0
10822.5;30;30;31;0
10825.5;27;27;25;0
10828.5;31;31;20;0
10831.5;31;31;29;0
10834.5;24;24;18;0
10837.5;24;24;22;0
10840.5;24;24;18;0
10843.5;24;24;9;0
10846.5;23;23;12;0
10849.5;32;32;5;0
10852.5;33;33;12;0
10855.5;34;34;9;0
10858.5;16;16;2;0
10861.5;38;38;9;0
10864.5;32;32;2;0
10867.5;24;24;12;0
10870.5;24;24;2;0
10873.5;29;29;5;0
10876.5;28;28;9;0
10879.5;38;38;1;0
10882.5;16;16;5;0
10885.5;16;16;6;0
10888.5;38;38;7;0
10891.5;39;39;11;0
10894.5;25;25;5;0
10897.5;27;27;2;0
10900.5;33;33;8;0
10903.5;22;22;4;0
10906.5;24;24;6;0
10909.5;32;32;3;0
10912.5;29;29;3;0
10915.5;27;27;8;0
10918.5;29;29;4;0
10921.5;24;24;5;0
10924.5;22;22;5;0
10927.5;21;21;4;0
10930.5;36;36;7;0
10933.5;34;34;6;0
10936.5;27;27;3;0
10939.5;25;25;7;0
10942.5;27;27;7;0
10945.5;29;29;5;0
10948.5;27;27;8;0
10951.5;27;27;4;0
10954.5;23;23;5;0
10957.5;25;25;6;0
10960.5;27;27;5;0
10963.5;30;30;9;0
10966.5;31;31;6;0
10969.5;27;27;8;0
10972.5;22;22;9;0
10975.5;31;31;4;0
10978.5;26;26;6;0
10981.5;33;33;6;0
10984.5;31;31;3;0
10987.5;24;24;6;0
10990.5;32;32;6;0
10993.5;23;23;9;0
10996.5;24;24;7;0
10999.5;21;21;8;0
11002.5;45;45;6;0
11005.5;29;29;3;0
11008.5;31;31;10;0
11011.5;28;28;9;0
11014.5;27;27;10;0
11017.5;28;28;7;0
11020.5;25;25;18;0
11023.5;32;32;13;0
11026.5;34;34;15;0
11029.5;18;18;21;0
11032.5;33;33;30;0
11035.5;23;23;43;0
11038.5;20;20;37;0
11041.5;19;19;56;0
11044.5;31;31;59;0
11047.5;30;30;67;0
11050.5;28;28;81;0
11053.5;31;31;96;0
11056.5;37;37;114;0
11059.5;29;29;130;0
11062.5;31;31;122;0
11065.5;32;32;145;0
11068.5;30;30;143;0
11071.5;30;30;164;0
11074.5;34;34;180;0
11077.5;20;20;169;0
11080.5;28;28;182;0
11083.5;25;25;167;0
11086.5;31;31;170;0
11089.5;29;29;151;0
11092.5;35;35;173;0
11095.5;24;24;146;0
11098.5;23;23;150;0
11101.5;24;24;111;0
11104.5;40;40;90;0
11107.5;31;31;88;0
11110.5;22;22;56;0
11113.5;35;35;60;0
11116.5;20;20;52;0
11119.5;31;31;47;0
11122.5;22;22;29;0
11125.5;28;28;29;0
11128.5;30;30;12;0
11131.5;35;35;20;0
11134.5;27;27;12;0
11137.5;33;33;8;0
11140.5;33;33;10;0
11143.5;28;28;8;0
11146.5;36;36;8;0
11149.5;26;26;5;0
11152.5;30;30;9;0
11155.5;25;25;5;0
11158.5;22;22;7;0
11161.5;25;25;8;0
11164.5;31;31;4;0
11167.5;29;29;7;0
11170.5;28;28;3;0
11173.5;30;30;5;0
11176.5;30;30;9;0
11179.5;23;23;5;0
11182.5;18;18;4;0
11185.5;31;31;6;0
11188.5;29;29;6;0
11191.5;38;38;4;0
11194.5;25;25;6;0
11197.5;31;31;9;0
11200.5;31;31;6;0
11203.5;31;31;2;0
11206.5;36;36;7;0
11209.5;21;21;6;0
11212.5;26;26;5;0
11215.5;29;29;3;0
11218.5;31;31;10;0
11221.5;31;31;7;0
11224.5;25;25;11;0
11227.5;24;24;8;0
11230.5;32;32;8;0
11233.5;28;28;7;0
11236.5;28;28;8;0
11239.5;18;18;10;0
11242.5;31;31;9;0
11245.5;31;31;11;0
11248.5;23;23;3;0
11251.5;21;21;4;0
11254.5;24;24;7;0
11257.5;31;31;4;0
11260.5;31;31;2;0
11263.5;23;23;9;0
11266.5;26;26;12;0
11269.5;21;21;3;0
11272.5;22;22;8;0
11275.5;35;35;0;0
11278.5;23;23;7;0
11281.5;27;27;6;0
11284.5;22;22;5;0
11287.5;24;24;6;0
11290.5;30;30;4;0
11293.5;35;35;5;0
11296.5;24;24;2;0
11299.5;24;24;9;0
11302.5;25;25;4;0
11305.5;25;25;1;0
11308.5;28;28;1;0
11311.5;30;30;4;0
11314.5;37;37;8;0
11317.5;34;34;3;0
11320.5;21;21;8;0
11323.5;33;33;2;0
11326.5;24;24;5;0
11329.5;20;20;4;0
11332.5;31;31;2;0
11335.5;24;24;4;0
11338.5;33;33;2;0
11341.5;27;27;5;0
11344.5;32;32;4;0
11347.5;26;26;3;0
11350.5;28;28;4;0
11353.5;20;20;5;0
11356.5;30;30;4;0
11359.5;34;34;5;0
11362.5;28;28;3;0
11365.5;29;29;2;0
11368.5;21;21;4;0
11371.5;20;20;8;0
11374.5;26;26;3;0
11377.5;34;34;4;0
11380.5;26;26;4;0
11383.5;19;19;5;0
11386.5;30;30;2;0
11389.5;30;30;8;0
11392.5;17;17;2;0
11395.5;25;25;7;0
11398.5;29;29;6;0
11401.5;37;37;6;0
11404.5;33;33;9;0
11407.5;20;20;6;0
11410.5;29;29;8;0
11413.5;34;34;1;0
11416.5;21;21;4;0
11419.5;19;19;4;0
11422.5;27;27;7;0
11425.5;24;24;4;0
11428.5;38;38;4;0
11431.5;24;24;3;0
11434.5;31;31;3;0
11437.5;19;19;6;0
11440.5;24;24;1;0
11443.5;24;24;4;0
11446.5;24;24;4;0
11449.5;27;27;2;0
11452.5;28;28;3;0
11455.5;22;22;5;0
11458.5;31;31;8;0
11461.5;40;40;8;0
11464.5;25;25;10;0
11467.5;23;23;3;0
11470.5;33;33;5;0
11473.5;40;40;4;0
11476.5;19;19;7;0
11479.5;27;27;5;0
11482.5;36;36;5;0
11485.5;22;22;6;0
11488.5;31;31;6;0
11491.5;23;23;8;0
11494.5;20;20;4;0
11497.5;18;18;2;0
11500.5;25;25;2;0
11503.5;21;21;5;0
11506.5;21;21;5;0
11509.5;33;33;9;0
11512.5;30;30;5;0
11515.5;29;29;6;0
11518.5;20;20;4;0
11521.5;36;36;7;0
11524.5;32;32;5;0
11527.5;31;31;3;0
11530.5;25;25;6;0
11533.5;19;19;8;0
11536.5;25;25;4;0
11539.5;32;32;5;0
11542.5;33;33;4;0
11545.5;34;34;6;0
11548.5;27;27;7;0
11551.5;20;20;6;0
11554.5;27;27;7;0
11557.5;29;29;5;0
11560.5;32;32;9;0
11563.5;26;26;6;0
11566.5;32;32;4;0
11569.5;27;27;2;0
11572.5;24;24;2;0
11575.5;32;32;3;0
11578.5;26;26;2;0
11581.5;26;26;5;0
11584.5;27;27;4;0
11587.5;34;34;5;0
11590.5;25;25;2;0
11593.5;21;21;2;0
11596.5;37;37;3;0
11599.5;18;18;5;0
11602.5;32;32;4;0
11605.5;31;31;4;0
11608.5;24;24;9;0
11611.5;18;18;4;0
11614.5;18;18;4;0
11617.5;21;21;9;0
11620.5;29;29;4;0
11623.5;26;26;5;0
11626.5;24;24;5;0
11629.5;21;21;5;0
11632.5;25;25;3;0
11635.5;15;15;3;0
11638.5;25;25;3;0
11641.5;27;27;1;0
11644.5;37;37;2;0
11647.5;20;20;4;0
11650.5;28;28;5;0
11653.5;36;36;4;0
11656.5;24;24;4;0
11659.5;35;35;9;0
11662.5;15;15;4;0
11665.5;37;37;7;0
11668.5;23;23;4;0
11671.5;31;31;5;0
11674.5;30;30;7;0
11677.5;37;37;5;0
11680.5;32;32;1;0
11683.5;32;32;4;0
11686.5;32;32;2;0
11689.5;35;35;3;0
11692.5;30;30;4;0
11695.5;25;25;2;0
11698.5;28;28;9;0
11701.5;36;36;1;0
11704.5;18;18;1;0
11707.5;29;29;1;0
11710.5;35;35;5;0
11713.5;28;28;8;0
11716.5;23;23;3;0
11719.5;38;38;6;0
11722.5;24;24;4;0
11725.5;27;27;5;0
11728.5;31;31;8;0
11731.5;28;28;4;0
11734.5;29;29;5;0
11737.5;28;28;7;0
11740.5;33;33;5;0
11743.5;34;34;4;0
11746.5;29;29;4;0
11749.5;23;23;2;0
11752.5;35;35;4;0
11755.5;28;28;4;0
11758.5;18;18;5;0
11761.5;21;21;3;0
11764.5;20;20;6;0
11767.5;27;27;1;0
11770.5;23;23;4;0
11773.5;28;28;6;0
11776.5;26;26;6;0
11779.5;37;37;2;0
11782.5;29;29;4;0
11785.5;19;19;3;0
11788.5;45;45;7;0
11791.5;27;27;3;0
11794.5;19;19;5;0
11797.5;27;27;6;0
11800.5;22;22;8;0
11803.5;27;27;8;0
11806.5;16;16;4;0
11809.5;28;28;1;0
11812.5;41;41;4;0
11815.5;27;27;6;0
11818.5;23;23;3;0
11821.5;35;35;2;0
11824.5;37;37;4;0
11827.5;28;28;5;0
11830.5;22;22;3;0
11833.5;26;26;3;0
11836.5;28;28;4;0
11839.5;20;20;3;0
11842.5;21;21;5;0
11845.5;24;24;3;0
11848.5;34;34;6;0
11851.5;21;21;6;0
11854.5;34;34;3;0
11857.5;31;31;5;0
11860.5;27;27;1;0
11863.5;31;31;2;0
11866.5;35;35;7;0
11869.5;29;29;2;0
11872.5;38;38;6;0
11875.5;21;21;5;0
11878.5;31;31;5;0
11881.5;33;33;3;0
11884.5;27;27;7;0
11887.5;36;36;6;0
11890.5;37;37;6;0
11893.5;20;20;3;0
11896.5;29;29;8;0
11899.5;27;27;6;0
11902.5;37;37;6;0
11905.5;28;28;4;0
11908.5;29;29;5;0
11911.5;32;32;4;0
11914.5;29;29;7;0
11917.5;29;29;1;0
11920.5;30;30;3;0
11923.5;39;39;3;0
11926.5;30;30;5;0
11929.5;22;22;1;0
11932.5;24;24;2;0
11935.5;28;28;6;0
11938.5;26;26;2;0
11941.5;18;18;4;0
11944.5;33;33;7;0
11947.5;28;28;8;0
11950.5;21;21;1;0
11953.5;18;18;6;0
11956.5;19;19;11;0
11959.5;32;32;3;0
11962.5;24;24;5;0
11965.5;23;23;2;0
11968.5;26;26;4;0
11971.5;32;32;8;0
11974.5;29;29;2;0
11977.5;24;24;3;0
11980.5;23;23;3;0
11983.5;21;21;3;0
11986.5;22;22;5;0
11989.5;39;39;2;0
11992.5;19;19;4;0
11995.5;33;33;6;0
11998.5;31;31;7;0
12001.5;30;30;4;0
12004.5;29;29;4;0
12007.5;26;26;7;0
12010.5;25;25;6;0
12013.5;29;29;6;0
12016.5;32;32;6;0
12019.5;23;23;5;0
12022.5;30;30;2;0
12025.5;15;15;5;0
12028.5;23;23;3;0
12031.5;24;24;4;0
12034.5;37;37;5;0
12037.5;31;31;6;0
12040.5;25;25;7;0
12043.5;33;33;7;0
12046.5;24;24;7;0
12049.5;32;32;3;0
12052.5;30;30;8;0
12055.5;29;29;5;0
12058.5;26;26;5;0
12061.5;28;28;5;0
12064.5;29;29;6;0
12067.5;26;26;5;0
12070.5;25;25;6;0
12073.5;32;32;6;0
12076.5;24;24;3;0
12079.5;27;27;4;0
12082.5;27;27;1;0
12085.5;30;30;8;0
12088.5;29;29;7;0
12091.5;30;30;7;0
12094.5;30;30;2;0
12097.5;25;25;6;0
12100.5;35;35;2;0
12103.5;29;29;6;0
12106.5;28;28;7;0
12109.5;30;30;8;0
12112.5;24;24;3;0
12115.5;18;18;4;0
12118.5;27;27;5;0
12121.5;25;25;7;0
12124.5;27;27;4;0
12127.5;26;26;7;0
12130.5;27;27;6;0
12133.5;29;29;4;0
12136.5;26;26;5;0
12139.5;25;25;2;0
12142.5;21;21;5;0
12145.5;22;22;6;0
12148.5;33;33;4;0
12151.5;36;36;4;0
12154.5;35;35;2;0
12157.5;27;27;3;0
12160.5;24;24;2;0
12163.5;23;23;6;0
12166.5;34;34;6;0
12169.5;23;23;3;0
12172.5;29;29;3;0
12175.5;26;26;2;0
12178.5;27;27;3;0
12181.5;37;37;2;0
12184.5;41;41;4;0
12187.5;28;28;3;0
12190.5;28;28;1;0
12193.5;27;27;8;0
12196.5;36;36;2;0
12199.5;33;33;3;0
12202.5;28;28;4;0
12205.5;21;21;6;0
12208.5;24;24;4;0
12211.5;30;30;3;0
12214.5;30;30;3;0
12217.5;27;27;3;0
12220.5;28;28;2;0
12223.5;34;34;6;0
12226.5;29;29;6;0
