BinCenter (ps);Histo01;Histo02;Histo03;Histo04
1486.5;32;69;20;0
1489.5;32;65;21;0
1492.5;28;53;21;0
1495.5;34;56;15;0
1498.5;30;65;11;0
1501.5;35;68;20;0
1504.5;38;79;20;0
1507.5;28;62;13;0
1510.5;29;63;13;0
1513.5;26;56;19;0
1516.5;28;76;14;0
1519.5;34;84;13;0
1522.5;25;72;12;0
1525.5;26;80;23;0
1528.5;46;58;14;0
1531.5;23;64;19;0
1534.5;33;63;16;0
1537.5;27;65;18;0
1540.5;29;50;21;0
1543.5;32;64;22;0
1546.5;25;67;15;0
1549.5;27;78;16;0
1552.5;27;49;24;0
1555.5;45;52;27;0
1558.5;31;78;20;0
1561.5;30;69;20;0
1564.5;27;64;16;0
1567.5;26;60;13;0
1570.5;24;69;23;0
1573.5;39;56;24;0
1576.5;22;51;10;0
1579.5;25;57;16;0
1582.5;24;59;20;0
1585.5;24;55;24;0
1588.5;29;68;15;0
1591.5;27;58;13;0
1594.5;29;51;26;0
1597.5;33;55;18;0
1600.5;27;47;21;0
1603.5;28;65;16;0
1606.5;37;65;21;0
1609.5;29;55;18;0
1612.5;33;55;23;0
1615.5;36;65;13;0
1618.5;29;56;15;0
1621.5;18;54;13;0
1624.5;23;70;16;0
1627.5;34;75;19;0
1630.5;37;50;13;0
1633.5;35;50;20;0
1636.5;27;56;18;0
1639.5;38;54;18;0
1642.5;30;55;23;0
1645.5;26;49;14;0
1648.5;24;70;19;0
1651.5;26;64;17;0
1654.5;37;54;16;0
1657.5;26;49;13;0
1660.5;24;63;21;0
1663.5;41;66;13;0
1666.5;32;68;19;0
1669.5;36;53;23;0
1672.5;36;69;17;0
1675.5;25;51;14;0
1678.5;36;63;15;0
1681.5;30;51;15;0
1684.5;24;58;19;0
1687.5;26;51;24;0
1690.5;21;71;14;0
1693.5;22;55;16;0
1696.5;25;44;18;0
1699.5;26;56;18;0
1702.5;27;43;37;0
1705.5;23;60;21;0
1708.5;31;60;11;0
1711.5;29;54;17;0
1714.5;30;56;21;0
1717.5;23;51;12;0
1720.5;30;56;26;0
1723.5;39;41;20;0
1726.5;21;55;27;0
1729.5;27;49;19;0
1732.5;33;48;14;0
1735.5;27;58;20;0
1738.5;31;60;12;0
1741.5;33;54;16;0
1744.5;30;40;23;0
1747.5;27;58;12;0
1750.5;22;59;18;0
1753.5;33;59;13;0
1756.5;30;43;17;0
1759.5;31;55;14;0
1762.5;30;72;22;0
1765.5;32;58;17;0
1768.5;33;62;13;0
1771.5;27;73;17;0
1774.5;34;52;12;0
1777.5;35;69;10;0
1780.5;31;70;16;0
1783.5;32;57;18;0
1786.5;27;63;15;0
1789.5;42;63;15;0
1792.5;26;60;16;0
1795.5;27;70;11;0
1798.5;32;57;17;0
1801.5;25;65;16;0
1804.5;29;74;16;0
1807.5;38;52;12;0
1810.5;33;43;19;0
1813.5;34;66;15;0
1816.5;33;85;26;0
1819.5;36;67;21;0
1822.5;39;62;18;0
1825.5;32;62;13;0
1828.5;29;56;22;0
1831.5;27;63;17;0
1834.5;37;62;19;0
1837.5;22;66;15;0
1840.5;25;44;17;0
1843.5;24;60;18;0
1846.5;22;62;13;0
1849.5;26;53;11;0
1852.5;28;64;17;0
1855.5;35;45;21;0
1858.5;27;63;21;0
1861.5;28;57;17;0
1864.5;19;58;21;0
1867.5;35;64;19;0
1870.5;31;62;13;0
1873.5;21;51;18;0
1876.5;36;53;22;0
1879.5;40;53;15;0
