Name:: Spectrum 276;Timestamp:: 2025-Jul-03 18:03:24;Device:: Ossila Spectrometer (COM5);Colour:: (11: 217: 24);Integration Time (ms):: 150.0;Accumulation Number:: 1;Averaging Number:: 1;Delay Time:: 0;Trigger Mode:: Internal;Measurement Type:: Intensity;Comments:: 
Wavelength (nm),Intensity,Smoothed,Background,Reference
963.49,1555.0,0.0,0.0,0.0
963.95,1553.0,0.0,0.0,0.0
964.41,1496.0,0.0,0.0,0.0
964.86,1460.0,0.0,0.0,0.0
965.32,1485.0,0.0,0.0,0.0
965.78,1520.0,0.0,0.0,0.0
966.23,1544.0,0.0,0.0,0.0
966.69,1507.0,0.0,0.0,0.0
967.15,1457.0,0.0,0.0,0.0
967.61,1512.0,0.0,0.0,0.0
968.06,1536.0,0.0,0.0,0.0
968.52,1484.0,0.0,0.0,0.0
968.98,1545.0,0.0,0.0,0.0
969.43,1558.0,0.0,0.0,0.0
969.89,1526.0,0.0,0.0,0.0
970.35,1505.0,0.0,0.0,0.0
970.8,1496.0,0.0,0.0,0.0
971.26,1516.0,0.0,0.0,0.0
971.71,1529.0,0.0,0.0,0.0
972.17,1507.0,0.0,0.0,0.0
972.63,1462.0,0.0,0.0,0.0
973.08,1554.0,0.0,0.0,0.0
973.54,1555.0,0.0,0.0,0.0
974.0,1532.0,0.0,0.0,0.0
974.45,1561.0,0.0,0.0,0.0
974.91,1502.0,0.0,0.0,0.0
975.36,1471.0,0.0,0.0,0.0
975.82,1437.0,0.0,0.0,0.0
976.27,1505.0,0.0,0.0,0.0
976.73,1499.0,0.0,0.0,0.0
977.19,1446.0,0.0,0.0,0.0
977.64,1466.0,0.0,0.0,0.0
978.1,1493.0,0.0,0.0,0.0
978.55,1526.0,0.0,0.0,0.0
979.01,1531.0,0.0,0.0,0.0
979.46,1540.0,0.0,0.0,0.0
979.92,1548.0,0.0,0.0,0.0
980.37,1498.0,0.0,0.0,0.0
980.83,1587.0,0.0,0.0,0.0
981.28,1549.0,0.0,0.0,0.0
981.74,1526.0,0.0,0.0,0.0
982.19,1468.0,0.0,0.0,0.0
982.65,1511.0,0.0,0.0,0.0
983.1,1504.0,0.0,0.0,0.0
983.56,1571.0,0.0,0.0,0.0
984.01,1509.0,0.0,0.0,0.0
984.47,1436.0,0.0,0.0,0.0
984.92,1474.0,0.0,0.0,0.0
985.38,1468.0,0.0,0.0,0.0
985.83,1506.0,0.0,0.0,0.0
986.28,1495.0,0.0,0.0,0.0
986.74,1475.0,0.0,0.0,0.0
987.19,1468.0,0.0,0.0,0.0
987.65,1528.0,0.0,0.0,0.0
988.1,1526.0,0.0,0.0,0.0
988.55,1583.0,0.0,0.0,0.0
989.01,1503.0,0.0,0.0,0.0
989.46,1477.0,0.0,0.0,0.0
989.92,1540.0,0.0,0.0,0.0
990.37,1550.0,0.0,0.0,0.0
990.82,1481.0,0.0,0.0,0.0
991.28,1463.0,0.0,0.0,0.0
991.73,1516.0,0.0,0.0,0.0
992.18,1516.0,0.0,0.0,0.0
992.64,1460.0,0.0,0.0,0.0
993.09,1498.0,0.0,0.0,0.0
993.54,1477.0,0.0,0.0,0.0
994.0,1537.0,0.0,0.0,0.0
994.45,1520.0,0.0,0.0,0.0
994.9,1508.0,0.0,0.0,0.0
995.36,1528.0,0.0,0.0,0.0
995.81,1535.0,0.0,0.0,0.0
996.26,1566.0,0.0,0.0,0.0
996.71,1482.0,0.0,0.0,0.0
997.17,1496.0,0.0,0.0,0.0
997.62,1482.0,0.0,0.0,0.0
998.07,1496.0,0.0,0.0,0.0
998.53,1476.0,0.0,0.0,0.0
998.98,1521.0,0.0,0.0,0.0
999.43,1487.0,0.0,0.0,0.0
999.88,1544.0,0.0,0.0,0.0
1000.33,1500.0,0.0,0.0,0.0
1000.79,1534.0,0.0,0.0,0.0
1001.24,1545.0,0.0,0.0,0.0
1001.69,1522.0,0.0,0.0,0.0
1002.14,1617.0,0.0,0.0,0.0
1002.6,1543.0,0.0,0.0,0.0
1003.05,1550.0,0.0,0.0,0.0
1003.5,1556.0,0.0,0.0,0.0
1003.95,1545.0,0.0,0.0,0.0
1004.4,1531.0,0.0,0.0,0.0
1004.85,1504.0,0.0,0.0,0.0
1005.31,1465.0,0.0,0.0,0.0
1005.76,1539.0,0.0,0.0,0.0
1006.21,1564.0,0.0,0.0,0.0
1006.66,1524.0,0.0,0.0,0.0
1007.11,1489.0,0.0,0.0,0.0
1007.56,1527.0,0.0,0.0,0.0
1008.01,1500.0,0.0,0.0,0.0
1008.47,1468.0,0.0,0.0,0.0
1008.92,1528.0,0.0,0.0,0.0
1009.37,1483.0,0.0,0.0,0.0
1009.82,1505.0,0.0,0.0,0.0
1010.27,1566.0,0.0,0.0,0.0
1010.72,1567.0,0.0,0.0,0.0
1011.17,1695.0,0.0,0.0,0.0
1011.62,1545.0,0.0,0.0,0.0
1012.07,1517.0,0.0,0.0,0.0
1012.52,1517.0,0.0,0.0,0.0
1012.97,1572.0,0.0,0.0,0.0
1013.42,1566.0,0.0,0.0,0.0
1013.87,1494.0,0.0,0.0,0.0
1014.32,1455.0,0.0,0.0,0.0
1014.77,1501.0,0.0,0.0,0.0
1015.22,1459.0,0.0,0.0,0.0
1015.67,1538.0,0.0,0.0,0.0
1016.12,1536.0,0.0,0.0,0.0
1016.57,1518.0,0.0,0.0,0.0
1017.02,1583.0,0.0,0.0,0.0
1017.47,1498.0,0.0,0.0,0.0
1017.92,1502.0,0.0,0.0,0.0
1018.37,1515.0,0.0,0.0,0.0
1018.82,1544.0,0.0,0.0,0.0
1019.27,1528.0,0.0,0.0,0.0
1019.72,1497.0,0.0,0.0,0.0
1020.17,1498.0,0.0,0.0,0.0
1020.62,1470.0,0.0,0.0,0.0
1021.07,1544.0,0.0,0.0,0.0
1021.52,1537.0,0.0,0.0,0.0
1021.97,1502.0,0.0,0.0,0.0
1022.42,1456.0,0.0,0.0,0.0
1022.87,1480.0,0.0,0.0,0.0
1023.32,1508.0,0.0,0.0,0.0
1023.76,1445.0,0.0,0.0,0.0
1024.21,1500.0,0.0,0.0,0.0
1024.66,1533.0,0.0,0.0,0.0
1025.11,1508.0,0.0,0.0,0.0
1025.56,1540.0,0.0,0.0,0.0
1026.01,1529.0,0.0,0.0,0.0
1026.46,1528.0,0.0,0.0,0.0
1026.91,1509.0,0.0,0.0,0.0
1027.35,1517.0,0.0,0.0,0.0
1027.8,1544.0,0.0,0.0,0.0
1028.25,1560.0,0.0,0.0,0.0
1028.7,1534.0,0.0,0.0,0.0
1029.15,1475.0,0.0,0.0,0.0
1029.59,1466.0,0.0,0.0,0.0
1030.04,1539.0,0.0,0.0,0.0
1030.49,1474.0,0.0,0.0,0.0
1030.94,1438.0,0.0,0.0,0.0
1031.39,1515.0,0.0,0.0,0.0
1031.83,1500.0,0.0,0.0,0.0
1032.28,1511.0,0.0,0.0,0.0
1032.73,1494.0,0.0,0.0,0.0
1033.18,1515.0,0.0,0.0,0.0
1033.62,1553.0,0.0,0.0,0.0
1034.07,1530.0,0.0,0.0,0.0
1034.52,1474.0,0.0,0.0,0.0
1034.97,1456.0,0.0,0.0,0.0
1035.41,1460.0,0.0,0.0,0.0
1035.86,1552.0,0.0,0.0,0.0
1036.31,1558.0,0.0,0.0,0.0
1036.75,1511.0,0.0,0.0,0.0
1037.2,1500.0,0.0,0.0,0.0
1037.65,1529.0,0.0,0.0,0.0
1038.1,1515.0,0.0,0.0,0.0
1038.54,1485.0,0.0,0.0,0.0
1038.99,1542.0,0.0,0.0,0.0
1039.44,1565.0,0.0,0.0,0.0
1039.88,1532.0,0.0,0.0,0.0
1040.33,1596.0,0.0,0.0,0.0
1040.77,1578.0,0.0,0.0,0.0
1041.22,1476.0,0.0,0.0,0.0
1041.67,1498.0,0.0,0.0,0.0
1042.11,1531.0,0.0,0.0,0.0
1042.56,1513.0,0.0,0.0,0.0
1043.01,1505.0,0.0,0.0,0.0
1043.45,1499.0,0.0,0.0,0.0
1043.9,1506.0,0.0,0.0,0.0
1044.34,1514.0,0.0,0.0,0.0
1044.79,1503.0,0.0,0.0,0.0
1045.24,1485.0,0.0,0.0,0.0
1045.68,1460.0,0.0,0.0,0.0
1046.13,1529.0,0.0,0.0,0.0
1046.57,1525.0,0.0,0.0,0.0
1047.02,1480.0,0.0,0.0,0.0
1047.46,1507.0,0.0,0.0,0.0
1047.91,1503.0,0.0,0.0,0.0
1048.35,1494.0,0.0,0.0,0.0
1048.8,1533.0,0.0,0.0,0.0
1049.24,1508.0,0.0,0.0,0.0
1049.69,1489.0,0.0,0.0,0.0
1050.13,1504.0,0.0,0.0,0.0
1050.58,1514.0,0.0,0.0,0.0
1051.02,1581.0,0.0,0.0,0.0
1051.47,1524.0,0.0,0.0,0.0
1051.91,1495.0,0.0,0.0,0.0
1052.36,1484.0,0.0,0.0,0.0
1052.8,1497.0,0.0,0.0,0.0
1053.25,1499.0,0.0,0.0,0.0
1053.69,1478.0,0.0,0.0,0.0
1054.14,1494.0,0.0,0.0,0.0
1054.58,1482.0,0.0,0.0,0.0
1055.03,1509.0,0.0,0.0,0.0
1055.47,1472.0,0.0,0.0,0.0
1055.91,1478.0,0.0,0.0,0.0
1056.36,1545.0,0.0,0.0,0.0
1056.8,1464.0,0.0,0.0,0.0
1057.25,1461.0,0.0,0.0,0.0
1057.69,1503.0,0.0,0.0,0.0
1058.13,1472.0,0.0,0.0,0.0
1058.58,1494.0,0.0,0.0,0.0
1059.02,1535.0,0.0,0.0,0.0
1059.46,1468.0,0.0,0.0,0.0
1059.91,1524.0,0.0,0.0,0.0
1060.35,1520.0,0.0,0.0,0.0
1060.8,1491.0,0.0,0.0,0.0
1061.24,1526.0,0.0,0.0,0.0
1061.68,1509.0,0.0,0.0,0.0
1062.13,1512.0,0.0,0.0,0.0
1062.57,1492.0,0.0,0.0,0.0
1063.01,1490.0,0.0,0.0,0.0
1063.45,1459.0,0.0,0.0,0.0
1063.9,1481.0,0.0,0.0,0.0
1064.34,1487.0,0.0,0.0,0.0
1064.78,1446.0,0.0,0.0,0.0
1065.23,1437.0,0.0,0.0,0.0
1065.67,1497.0,0.0,0.0,0.0
1066.11,1596.0,0.0,0.0,0.0
1066.55,1600.0,0.0,0.0,0.0
1067.0,1519.0,0.0,0.0,0.0
1067.44,1537.0,0.0,0.0,0.0
1067.88,1539.0,0.0,0.0,0.0
1068.32,1592.0,0.0,0.0,0.0
1068.77,1529.0,0.0,0.0,0.0
1069.21,1529.0,0.0,0.0,0.0
1069.65,1557.0,0.0,0.0,0.0
1070.09,1480.0,0.0,0.0,0.0
1070.53,1495.0,0.0,0.0,0.0
1070.98,1531.0,0.0,0.0,0.0
1071.42,1525.0,0.0,0.0,0.0
1071.86,1510.0,0.0,0.0,0.0
1072.3,1462.0,0.0,0.0,0.0
1072.74,1526.0,0.0,0.0,0.0
1073.19,1515.0,0.0,0.0,0.0
1073.63,1510.0,0.0,0.0,0.0
1074.07,1476.0,0.0,0.0,0.0
1074.51,1507.0,0.0,0.0,0.0
1074.95,1491.0,0.0,0.0,0.0
1075.39,1442.0,0.0,0.0,0.0
1075.83,1476.0,0.0,0.0,0.0
1076.27,1508.0,0.0,0.0,0.0
1076.72,1518.0,0.0,0.0,0.0
1077.16,1502.0,0.0,0.0,0.0
1077.6,1484.0,0.0,0.0,0.0
1078.04,1491.0,0.0,0.0,0.0
1078.48,1512.0,0.0,0.0,0.0
1078.92,1497.0,0.0,0.0,0.0
1079.36,1537.0,0.0,0.0,0.0
1079.8,1588.0,0.0,0.0,0.0
1080.24,1520.0,0.0,0.0,0.0
1080.68,1502.0,0.0,0.0,0.0
1081.12,1517.0,0.0,0.0,0.0
1081.56,1509.0,0.0,0.0,0.0
1082.0,1503.0,0.0,0.0,0.0
1082.44,1542.0,0.0,0.0,0.0
1082.88,1503.0,0.0,0.0,0.0
1083.32,1491.0,0.0,0.0,0.0
1083.76,1483.0,0.0,0.0,0.0
1084.2,1463.0,0.0,0.0,0.0
1084.64,1432.0,0.0,0.0,0.0
1085.08,1479.0,0.0,0.0,0.0
1085.52,1458.0,0.0,0.0,0.0
1085.96,1469.0,0.0,0.0,0.0
1086.4,1475.0,0.0,0.0,0.0
1086.84,1491.0,0.0,0.0,0.0
1087.28,1512.0,0.0,0.0,0.0
1087.72,1533.0,0.0,0.0,0.0
1088.16,1535.0,0.0,0.0,0.0
1088.6,1526.0,0.0,0.0,0.0
1089.04,1485.0,0.0,0.0,0.0
1089.48,1504.0,0.0,0.0,0.0
1089.92,1529.0,0.0,0.0,0.0
1090.36,1511.0,0.0,0.0,0.0
1090.79,1501.0,0.0,0.0,0.0
1091.23,1477.0,0.0,0.0,0.0
1091.67,1503.0,0.0,0.0,0.0
1092.11,1514.0,0.0,0.0,0.0
1092.55,1549.0,0.0,0.0,0.0
1092.99,1509.0,0.0,0.0,0.0
1093.43,1513.0,0.0,0.0,0.0
1093.86,1494.0,0.0,0.0,0.0
1094.3,1498.0,0.0,0.0,0.0
1094.74,1539.0,0.0,0.0,0.0
1095.18,1517.0,0.0,0.0,0.0
1095.62,1495.0,0.0,0.0,0.0
1096.06,1557.0,0.0,0.0,0.0
1096.49,1539.0,0.0,0.0,0.0
1096.93,1538.0,0.0,0.0,0.0
1097.37,1479.0,0.0,0.0,0.0
1097.81,1472.0,0.0,0.0,0.0
